Isco_Level_2,Isco_Level_2_preferredLabel,PIAAC_QuestionId,PIAAC_QuestionDescription,ESCOskill
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,Household Budget Worksheet
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,IBM Lotus Symphony Spreadsheets
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,ICT
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,IT
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,Kingsoft Spreadsheet
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,LibreOffice Calc
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,Lotus 1-2-3
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,Lotus Improv
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,Microsoft Office Excel
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,Myrtle
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,OOo4Kids Calc
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,OxygenOffice Professional Calc
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,PlanMaker
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,QT Calc Express
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,Quantrix Modeler
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,ResolverOne
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,Sheetster
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,Simple Spreadsheet
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,Sphygmic Software Spreadsheet
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,ThinkFree Office Calc
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,Zoho Sheet
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,carry out work activities using spreadsheets
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,computer technology
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,conduct work activities using spreadsheets
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,design spreadsheets
11,"chief executives, senior officials and legislators",G_Q04,you use a computer in your job?,employ spreadsheets
